URL,Version,Status,OIDs,Name,Title,Description,Used
http://loinc.org,3.1.0,active,"2.16.840.1.113883.6.1",LOINC,Logical Observation Identifiers, Names and Codes (LOINC),"LOINC provides a set of universal names and ID codes for identifying laboratory and clinical test results.1,2 LOINC facilitates the exchange and pooling of results, such as blood hemoglobin, serum potassium, or vital signs, for clinical care, outcomes management, and research. LOINC's universal identifiers (names and codes) can be used in the context of order and observation exchanges between information systems that use syntax standards such as HL73, CEN TC251, ISO TC215, ASTM4, and DICOM. Specifically, the identifier can be used as the coded value for an observation in any other standard that uses the observation/observation value paradigm, whether messages, documents, application programming interface (API), etc. For example, LOINC codes are used widely in the OBX segment Observation Identifier field (OBX-3) of an ORU HL7 (HL7 version 2.x or ASTM 1238-9410) message that may be sent between a Clinical Laboratory Information Management Systems (LIMS) and Electronic Health Record Systems (EHR).5, 6 In this way, LOINC codes provide universal identifiers that allow the exchange of clinical data between heterogeneous computing environments.","ValueSet/JDV-J07-XdsTypeCode-CISIS"
https://interop.esante.gouv.fr/ig/fhir/pdlgc/CodeSystem/cs-pdlgc-archive-type,0.1.0,draft,,CS_PDLGC_ArchiveType,Type d'archive,"Type d'archive","ValueSet/vs-pdlgc-archive-type"
https://interop.esante.gouv.fr/ig/fhir/pdlgc/CodeSystem/cs-pdlgc-export-status,0.1.0,draft,,CS_PDLGC_ExportStatus,Statut de l'export,"Statut de l'export","ValueSet/vs-pdlgc-export-status"
https://interop.esante.gouv.fr/ig/fhir/pdlgc/CodeSystem/cs-pdlgc-export-type,0.1.0,draft,,CS_PDLGC_ExportType,Type d'export de données LGC,"Type d'export de données LGC","ValueSet/vs-pdlgc-export-type"
https://interop.esante.gouv.fr/ig/fhir/pdlgc/CodeSystem/cs-pdlgc-telecom-type,0.1.0,draft,,CS_PDLGC_TelecomType,Type de moyen de communication,"Type de moyen de communication","ValueSet/vs-pdlgc-telecom-type"
https://interop.esante.gouv.fr/ig/fhir/pdlgc/CodeSystem/cs-xdm-association-type,0.1.0,draft,,CS_XDM_AssociationType,Type d'association XDS,"Types d'association entre objets XDS dans le contexte portabilité.","ValueSet/vs-association-type"
https://mos.esante.gouv.fr/NOS/TRE_A00-ProducteurDocNonPS/FHIR/TRE-A00-ProducteurDocNonPS,20240329120000,active,"1.2.250.1.213.1.1.4.6",TRE_A00_ProducteurDocNonPS,,"Producteur de document non PS","ValueSet/JDV-J04-XdsPracticeSettingCode-CISIS,ValueSet/JDV-J03-XdsContentTypeCode-CISIS,ValueSet/JDV-J02-XdsHealthcareFacilityTypeCode-CISIS,ValueSet/JDV-J01-XdsAuthorSpecialty-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_A01-CadreExercice/FHIR/TRE-A01-CadreExercice,20240927120000,active,"1.2.250.1.213.1.1.4.9",TRE_A01_CadreExercice,,"Cadre d'exercice","ValueSet/JDV-J04-XdsPracticeSettingCode-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_A02-ProfessionSavFaire-CISIS/FHIR/TRE-A02-ProfessionSavFaire-CISIS,20260202120000,active,"1.2.250.1.213.1.1.4.5",TRE_A02_ProfessionSavFaire_CISIS,,"Profession et savoir-faire CI-SIS","ValueSet/JDV-J01-XdsAuthorSpecialty-CISIS"
https://mos.esante.gouv.fr/NOS/TRE_A03-ClasseDocument/FHIR/TRE-A03-ClasseDocument,20231215120000,active,"1.2.250.1.213.1.1.4.1",TRE_A03_ClasseDocument,,"Classe de document","ValueSet/JDV-J06-XdsClassCode-CISIS"
